DeliveryID,AgentID,StoreID,LocationID,WeatherID,TrafficID,CategoryID,OrderKey,Delivery_Time,Order_Time,Order_Date,Pickup_Time
37741,84,1013,3777,5,4,15,39829,85,18:35:00,2022-04-05,18:50:00
37742,779,1019,1248,1,2,16,39852,60,10:15:00,2022-02-15,10:30:00
37743,962,384,1268,1,4,9,39855,85,17:55:00,2022-03-05,18:10:00
37744,677,1337,1583,7,4,13,39865,145,16:35:00,2022-03-01,16:45:00
37745,294,1190,42,7,4,9,39872,125,19:00:00,2022-02-18,19:05:00
37746,474,1052,2088,4,4,3,39887,80,17:10:00,2022-04-05,17:15:00
37747,690,20,3212,6,4,14,39889,95,17:50:00,2022-02-11,17:55:00
37748,950,386,1041,3,5,7,39893,190,20:20:00,2022-03-14,20:25:00
37749,314,927,1552,3,5,3,39896,125,20:10:00,2022-02-15,20:20:00
37750,238,472,3334,3,5,12,39901,30,21:35:00,2022-04-01,21:45:00
37751,188,271,3327,7,4,7,39905,130,18:10:00,2022-03-12,18:20:00
37752,271,1204,2375,5,2,9,39912,85,08:55:00,2022-03-05,09:10:00
37753,224,231,3222,1,4,9,39913,55,18:50:00,2022-03-23,19:05:00
37754,243,427,2217,1,5,1,39916,60,19:55:00,2022-04-06,20:00:00
37755,294,1040,2411,7,2,4,39921,130,00:00:00,2022-02-15,00:05:00
37756,835,733,828,6,5,3,39926,150,21:50:00,2022-03-27,22:00:00
37757,375,495,202,3,5,6,39931,170,19:15:00,2022-03-13,19:30:00
37758,900,866,1188,7,3,14,39933,135,11:55:00,2022-03-15,12:00:00
37759,326,751,198,1,4,9,39934,145,18:35:00,2022-03-29,18:45:00
37760,659,62,1096,7,4,1,39939,125,17:35:00,2022-02-15,17:45:00
37761,180,853,2644,7,5,11,39944,215,20:55:00,2022-02-12,21:00:00
37762,909,1254,262,5,4,14,39957,100,17:55:00,2022-03-16,18:05:00
37763,156,1081,3674,6,5,8,39971,140,20:50:00,2022-03-28,20:55:00
37764,9,1301,4301,1,5,9,39976,105,20:50:00,2022-02-14,20:55:00
37765,17,1063,2552,1,5,1,39981,245,20:40:00,2022-03-28,20:50:00
37766,677,1296,1429,6,2,5,40000,105,23:30:00,2022-03-04,23:45:00
37767,303,859,3357,1,2,2,40005,130,22:35:00,2022-03-27,22:40:00
37768,857,401,478,5,4,6,40008,165,18:10:00,2022-03-06,18:20:00
37769,524,478,1517,1,4,14,40016,110,16:30:00,2022-03-09,16:45:00
37770,543,684,599,5,3,4,40024,135,14:00:00,2022-03-07,14:15:00
37771,930,751,4261,4,3,15,40026,155,14:00:00,2022-03-30,14:10:00
37772,1030,1180,4219,5,5,14,40034,190,22:00:00,2022-03-02,22:05:00
37773,288,179,3895,7,4,6,40035,100,17:10:00,2022-04-05,17:20:00
37774,763,424,39,6,2,3,40045,95,10:55:00,2022-04-01,11:05:00
37775,168,842,2940,5,2,13,40052,110,23:00:00,2022-03-12,23:05:00
37776,62,677,438,7,2,11,40054,150,10:55:00,2022-03-21,11:00:00
37777,335,764,2233,6,5,9,40055,215,19:55:00,2022-02-16,20:10:00
37778,792,794,1972,6,3,1,40056,130,12:00:00,2022-03-30,12:15:00
37779,612,1311,2248,6,3,13,40072,190,11:10:00,2022-03-24,11:15:00
37780,26,1231,2466,1,5,9,40075,60,21:40:00,2022-04-06,21:55:00
37781,783,871,2982,7,2,1,40076,85,09:35:00,2022-02-11,09:50:00
37782,938,682,4075,4,3,14,34590,165,13:45:00,2022-04-01,13:50:00
37783,321,473,3647,5,5,2,34592,125,19:15:00,2022-03-28,19:25:00
37784,746,1047,1056,4,3,15,34593,135,12:10:00,2022-03-01,12:15:00
37785,821,559,2398,5,2,1,34594,70,22:15:00,2022-03-19,22:20:00
37786,625,1047,2173,6,4,4,34597,190,17:45:00,2022-03-18,17:55:00
37787,902,1244,2125,4,2,5,34601,65,09:10:00,2022-03-28,09:20:00
37788,171,1231,2141,5,3,7,34605,100,14:50:00,2022-03-05,15:00:00
37789,338,503,2525,7,2,3,34609,115,23:00:00,2022-02-18,23:05:00
37790,235,495,3366,6,5,7,34612,190,21:15:00,2022-03-17,21:25:00
37791,224,389,3523,7,2,1,34619,65,22:20:00,2022-03-07,22:30:00
37792,214,543,3813,1,5,15,34636,75,20:40:00,2022-03-27,20:50:00
37793,953,550,4224,7,2,2,34649,105,23:20:00,2022-02-12,23:25:00
37794,164,974,491,7,2,7,34650,105,22:20:00,2022-03-08,22:30:00
37795,477,511,1741,4,5,4,34652,165,20:00:00,2022-03-02,20:05:00
37796,639,210,922,6,2,14,34653,115,23:25:00,2022-03-16,23:35:00
37797,320,538,2777,5,5,4,34657,150,19:20:00,2022-03-30,19:35:00
37798,164,1004,3330,5,4,14,34667,185,15:25:00,2022-02-15,15:40:00
37799,554,921,3431,1,2,15,34671,175,23:10:00,2022-02-14,23:20:00
37800,763,228,2005,6,4,7,34677,190,18:30:00,2022-03-31,18:45:00
37801,402,632,1166,1,2,8,34679,100,09:40:00,2022-02-17,09:45:00
37802,,729,284,7,2,14,34688,50,23:40:00,2022-02-14,23:55:00
37803,810,88,2213,3,4,7,34698,140,17:15:00,2022-03-03,17:25:00
37804,1042,1145,561,7,5,12,34730,38,21:50:00,2022-03-16,21:55:00
37805,967,1029,904,1,5,9,34732,125,19:10:00,2022-02-14,19:15:00
37806,893,784,451,4,3,12,34734,22,12:40:00,2022-04-05,12:55:00
37807,572,1278,60,5,2,14,34748,55,23:50:00,2022-03-13,00:00:00
37808,809,356,1564,3,2,9,34750,90,22:20:00,2022-02-15,22:35:00
37809,460,193,4306,7,4,10,34752,140,18:20:00,2022-02-16,18:25:00
37810,132,279,1566,3,4,10,34763,175,17:45:00,2022-03-18,17:50:00
37811,469,88,2192,5,4,9,34769,130,17:20:00,2022-03-19,17:35:00
37812,211,904,405,1,3,12,34791,17,12:10:00,2022-03-09,12:25:00
37813,223,46,3646,3,4,16,34798,220,18:55:00,2022-03-04,19:00:00
37814,51,237,4113,3,2,13,34806,120,22:40:00,2022-03-15,22:50:00
37815,543,751,3315,7,2,2,34812,110,23:30:00,2022-02-12,23:40:00
37816,86,1247,2310,7,4,13,34819,100,17:55:00,2022-03-23,18:05:00
37817,763,751,4261,7,4,9,34822,145,15:15:00,2022-02-15,15:25:00
37818,962,268,2704,3,2,7,34827,95,09:40:00,2022-03-03,09:50:00
37819,474,474,3034,4,3,6,34828,130,11:50:00,2022-03-01,12:00:00
37820,716,483,3325,4,3,7,34843,60,13:25:00,2022-02-15,13:35:00
37821,506,657,2660,5,3,11,35296,230,13:35:00,2022-03-13,13:40:00
37822,180,704,3406,5,5,11,35299,270,20:00:00,2022-03-20,20:10:00
37823,848,713,1406,5,2,5,35306,60,23:25:00,2022-03-13,23:35:00
37824,781,1220,1908,1,2,6,27810,70,10:50:00,2022-02-15,11:05:00
37825,868,511,3718,6,5,3,27811,130,22:00:00,2022-03-05,22:05:00
37826,298,1171,779,3,2,14,27816,105,22:20:00,2022-03-01,22:35:00
37827,589,401,3053,1,4,5,27817,75,18:50:00,2022-03-17,18:55:00
37828,211,1300,733,1,2,8,27818,130,23:35:00,2022-03-14,23:40:00
37829,28,543,2642,6,5,11,27833,165,19:50:00,2022-04-05,20:00:00
37830,343,814,3088,4,2,1,27849,80,22:20:00,2022-03-14,22:35:00
37831,363,1171,2282,3,3,16,27852,190,12:00:00,2022-03-26,12:10:00
37832,510,511,1628,4,4,6,27854,140,17:25:00,2022-03-30,17:35:00
37833,642,485,1372,6,3,1,27871,140,12:00:00,2022-04-01,12:05:00
37834,1012,1110,1622,1,4,1,27876,55,17:35:00,2022-02-12,17:45:00
37835,791,1148,208,3,3,5,27878,155,13:55:00,2022-02-17,14:00:00
37836,750,939,2238,3,4,7,27883,155,18:30:00,2022-03-27,18:35:00
37837,199,358,2115,6,2,7,27889,50,22:35:00,2022-04-01,22:45:00
37838,756,1171,2343,7,2,9,27893,60,00:00:00,2022-03-19,00:15:00
37839,2,122,2986,4,5,16,27897,95,19:45:00,2022-03-04,20:00:00
37840,910,269,3801,6,3,16,27899,155,11:35:00,2022-04-05,11:45:00
37841,909,638,2496,6,4,12,27911,46,18:25:00,2022-03-06,18:30:00
37842,873,859,3049,1,5,6,27914,110,21:15:00,2022-03-28,21:20:00
37843,1047,538,130,1,2,8,27928,130,22:15:00,2022-04-02,22:25:00
37844,918,1338,3991,5,5,4,27932,150,21:00:00,2022-04-02,21:05:00
37845,687,809,721,3,3,6,27934,195,12:55:00,2022-03-05,13:10:00
37846,1031,485,135,5,5,13,30963,160,20:30:00,2022-03-31,20:45:00
37847,781,716,1770,3,4,10,30967,70,15:50:00,2022-03-17,16:05:00
37848,157,284,2199,1,4,9,30969,125,18:20:00,2022-04-02,18:35:00
37849,1001,64,3057,1,2,16,30980,120,22:30:00,2022-02-12,22:40:00
37850,364,1228,3229,4,2,2,30985,165,23:45:00,2022-03-26,00:00:00
37851,26,784,451,6,3,15,30993,110,14:25:00,2022-03-28,14:30:00
37852,792,576,2785,5,5,4,31003,90,21:15:00,2022-03-14,21:30:00
37853,950,1058,3564,4,2,14,31004,95,23:50:00,2022-02-16,00:05:00
37854,670,650,1213,5,2,7,31005,120,08:55:00,2022-03-21,09:10:00
37855,792,694,153,4,5,11,31012,100,20:55:00,2022-03-18,21:00:00
37856,32,638,2474,4,5,12,31014,30,20:10:00,2022-03-12,20:25:00
37857,282,506,712,4,4,13,31020,175,16:40:00,2022-03-13,16:50:00
37858,573,866,3985,6,2,16,31021,100,23:45:00,2022-03-10,23:50:00
37859,199,225,2946,4,4,8,31024,105,18:30:00,2022-03-05,18:45:00
37860,106,829,3796,4,2,14,31026,135,23:40:00,2022-03-12,23:45:00
37861,715,751,3334,7,5,9,31033,55,19:40:00,2022-03-01,19:50:00
37862,619,144,1432,6,3,1,31037,155,11:30:00,2022-03-19,11:45:00
37863,589,994,2262,5,3,12,31039,29,11:20:00,2022-02-17,11:35:00
37864,576,684,2945,7,5,5,31055,170,21:25:00,2022-03-02,21:35:00
37865,93,751,198,3,2,15,31056,135,23:00:00,2022-02-18,23:10:00
37866,902,614,2152,4,5,14,31065,80,20:55:00,2022-03-14,21:05:00
37867,597,489,2424,7,5,13,31069,125,19:15:00,2022-03-16,19:25:00
37868,476,438,1694,4,5,14,31073,140,20:20:00,2022-02-14,20:30:00
37869,164,256,1492,6,2,6,31089,110,08:15:00,2022-04-01,08:30:00
37870,164,489,3910,3,5,16,31107,200,19:55:00,2022-03-29,20:10:00
37871,400,1300,733,4,5,10,31117,155,21:40:00,2022-03-12,21:45:00
37872,307,751,3315,1,4,5,31120,140,18:15:00,2022-03-06,18:20:00
37873,106,1174,180,5,2,10,31125,125,22:50:00,2022-04-06,23:00:00
37874,171,1213,2614,1,5,14,31129,50,20:10:00,2022-03-13,20:20:00
37875,1042,1271,1407,4,5,6,31138,155,19:40:00,2022-04-04,19:55:00
37876,581,624,1451,1,4,9,31145,90,17:30:00,2022-02-14,17:40:00
37877,27,219,3047,6,2,3,31154,80,23:35:00,2022-03-11,23:45:00
37878,84,692,1837,7,2,14,31159,75,22:10:00,2022-03-27,22:20:00
37879,794,49,641,4,3,11,31160,155,13:45:00,2022-03-11,14:00:00
37880,214,227,4126,5,2,13,31165,130,23:30:00,2022-04-01,23:45:00
37881,136,1048,4280,5,2,2,31169,80,22:35:00,2022-03-21,22:45:00
37882,897,1226,1502,1,4,16,31176,145,18:35:00,2022-03-06,18:45:00
37883,402,1136,3230,1,3,14,38081,130,11:35:00,2022-02-17,11:40:00
37884,985,541,2968,3,4,3,38083,200,18:50:00,2022-03-12,18:55:00
37885,507,209,3704,1,4,2,38087,75,17:35:00,2022-03-20,17:40:00
37886,437,876,3603,5,2,3,38091,130,22:45:00,2022-02-18,22:55:00
37887,259,240,657,1,2,4,38097,175,22:40:00,2022-03-25,22:55:00
37888,652,974,3283,3,4,8,38103,190,17:45:00,2022-04-02,17:55:00
37889,965,506,848,4,2,3,38120,110,22:45:00,2022-03-20,22:50:00
37890,286,473,3909,7,2,8,38125,75,22:45:00,2022-03-14,23:00:00
37891,1014,760,2623,5,4,4,38128,115,17:30:00,2022-03-18,17:40:00
37892,759,49,4091,3,5,9,38131,210,19:25:00,2022-03-16,19:40:00
37893,1041,1189,600,6,5,7,38150,155,21:10:00,2022-02-16,21:25:00
37894,243,816,3146,3,2,5,38155,85,09:10:00,2022-03-03,09:15:00
37895,485,700,1332,6,5,11,38158,190,19:10:00,2022-03-01,19:25:00
37896,622,88,746,6,2,15,38161,95,10:10:00,2022-03-24,10:25:00
37897,837,1293,350,3,4,13,38162,170,16:30:00,2022-02-15,16:35:00
37898,873,79,3183,6,2,4,38163,90,08:20:00,2022-04-01,08:25:00
37899,253,123,2710,6,2,3,38168,110,10:20:00,2022-03-19,10:35:00
37900,74,333,2259,3,2,14,38172,130,09:20:00,2022-03-01,09:25:00
37901,787,583,3863,1,5,11,38179,60,19:55:00,2022-03-31,20:05:00
37902,648,1097,2860,5,2,4,38200,95,10:15:00,2022-03-24,10:30:00
37903,373,1226,1150,1,3,3,38211,85,13:30:00,2022-03-17,13:40:00
37904,512,812,2894,1,2,6,38212,50,23:40:00,2022-03-21,23:45:00
37905,616,284,1986,4,2,3,38227,115,11:00:00,2022-03-21,11:10:00
37906,93,1226,1150,3,4,2,38234,75,15:35:00,2022-03-15,15:40:00
37907,837,1211,3867,1,2,10,38237,100,08:35:00,2022-03-15,08:45:00
37908,256,776,794,1,5,3,38251,75,19:30:00,2022-03-20,19:35:00
37909,876,205,2712,5,4,12,38253,44,18:10:00,2022-03-20,18:20:00
37910,5,714,4166,7,2,15,38260,80,10:35:00,2022-03-15,10:45:00
37911,690,342,2617,5,2,10,38262,120,00:00:00,2022-03-02,00:15:00
37912,876,1081,1696,5,5,8,38265,185,21:55:00,2022-03-25,22:05:00
37913,136,1096,1410,6,2,1,38269,130,23:00:00,2022-02-18,23:05:00
37914,307,728,3928,6,3,16,38275,125,11:10:00,2022-02-17,11:15:00
37915,779,1296,2458,7,5,9,38283,80,20:35:00,2022-03-09,20:40:00
37916,717,195,1766,5,5,14,38292,215,19:45:00,2022-02-12,19:55:00
37917,392,1158,3309,5,3,9,38296,135,14:55:00,2022-03-05,15:05:00
37918,469,530,3723,3,2,12,38298,24,10:00:00,2022-03-15,10:10:00
37919,810,241,1633,7,4,7,38299,60,17:55:00,2022-03-13,18:10:00
37920,636,188,3427,6,3,2,38303,170,11:30:00,2022-03-26,11:45:00
37921,807,188,2901,3,2,4,38309,90,22:35:00,2022-03-17,22:45:00
37922,783,1256,2649,7,4,13,38310,120,18:00:00,2022-02-14,18:05:00
37923,164,514,2224,4,2,8,38313,115,22:30:00,2022-03-12,22:40:00
37924,805,685,311,3,4,13,38337,55,17:45:00,2022-03-26,17:55:00
37925,909,974,241,3,5,13,38351,195,22:00:00,2022-03-04,22:05:00
37926,722,1348,3533,1,2,12,38361,28,23:35:00,2022-02-14,23:40:00
37927,227,530,1139,6,3,4,38371,135,15:00:00,2022-03-13,15:05:00
37928,613,362,2246,7,4,6,38374,190,19:00:00,2022-03-04,19:10:00
37929,848,1078,578,3,2,3,38375,65,09:50:00,2022-03-28,10:00:00
37930,1047,794,4122,3,2,16,38391,75,22:35:00,2022-03-03,22:40:00
37931,383,331,702,1,2,8,38396,135,23:50:00,2022-03-05,23:55:00
37932,51,513,2165,5,2,6,38403,70,10:00:00,2022-03-26,10:10:00
37933,69,742,3993,7,2,9,38404,60,22:30:00,2022-02-13,22:35:00
37934,392,653,4199,1,2,3,38406,60,11:00:00,2022-04-01,11:15:00
37935,628,1319,1541,5,5,1,38425,160,21:45:00,2022-03-09,22:00:00
37936,128,114,3772,4,5,16,38431,230,19:30:00,2022-04-03,19:35:00
37937,883,1006,2390,1,2,2,38436,145,22:25:00,2022-03-04,22:30:00
37938,12,1212,1516,6,4,8,38442,55,18:55:00,2022-03-30,19:00:00
37939,942,1253,3115,3,4,3,38444,70,16:50:00,2022-03-21,16:55:00
37940,677,751,4261,7,3,10,38446,140,15:00:00,2022-03-24,15:05:00
37941,825,581,2188,3,5,16,38448,240,21:50:00,2022-03-29,22:05:00
37942,616,46,1498,3,2,13,41620,145,23:45:00,2022-03-19,23:50:00
37943,335,429,267,1,4,8,41624,65,18:50:00,2022-03-02,18:55:00
37944,359,271,719,7,2,10,41627,85,00:00:00,2022-03-15,00:10:00
37945,544,1337,2471,4,2,1,41638,140,08:45:00,2022-03-09,08:50:00
37946,914,751,4261,3,3,12,41639,25,12:20:00,2022-03-30,12:30:00
37947,441,822,3488,5,4,4,41651,105,17:55:00,2022-03-08,18:10:00
37948,14,960,2576,4,2,13,41659,50,22:55:00,2022-02-16,23:05:00
37949,372,85,2544,5,3,2,41670,125,14:55:00,2022-03-03,15:10:00
37950,190,751,4261,6,4,14,41677,120,16:20:00,2022-03-03,16:30:00
37951,1039,279,828,3,5,7,41679,220,20:45:00,2022-03-23,21:00:00
37952,625,1096,1905,1,5,1,41690,55,19:20:00,2022-02-16,19:30:00
37953,837,1066,4014,6,2,13,41695,100,10:35:00,2022-04-01,10:45:00
37954,950,1047,3205,3,2,4,41704,70,23:10:00,2022-03-05,23:20:00
37955,372,257,2939,4,5,1,41708,140,19:25:00,2022-03-27,19:40:00
37956,308,1211,1916,4,5,1,41712,185,21:00:00,2022-03-27,21:05:00
37957,775,519,1606,6,4,2,41714,170,17:55:00,2022-03-16,18:00:00
37958,190,751,4261,7,3,16,41716,165,14:35:00,2022-02-15,14:45:00
37959,1031,419,1411,6,4,3,41721,170,17:25:00,2022-03-02,17:40:00
37960,925,1327,2796,4,4,2,41722,145,17:15:00,2022-02-11,17:25:00
37961,253,485,2258,7,4,10,41726,140,16:25:00,2022-03-30,16:35:00
37962,441,511,1815,6,4,4,41730,125,17:50:00,2022-03-13,17:55:00
37963,690,1246,2772,3,5,9,41731,125,21:45:00,2022-03-26,21:50:00
37964,902,373,1137,1,4,1,41735,80,17:15:00,2022-03-31,17:25:00
37965,833,667,4044,4,4,2,41747,105,17:20:00,2022-03-28,17:30:00
37966,899,1094,2573,1,5,9,41757,115,19:55:00,2022-02-14,20:10:00
37967,899,259,2449,3,5,3,41759,140,20:45:00,2022-03-17,21:00:00
37968,372,284,1794,6,4,7,42914,85,15:30:00,2022-03-15,15:45:00
37969,809,625,3218,7,2,1,42915,120,23:10:00,2022-03-02,23:25:00
37970,660,1096,1905,1,5,12,42916,21,19:25:00,2022-02-14,19:40:00
37971,893,560,2155,7,2,13,42917,75,10:55:00,2022-04-03,11:10:00
37972,491,911,3456,3,5,13,42918,215,21:25:00,2022-02-18,21:40:00
37973,256,1103,2645,7,2,6,42923,90,23:25:00,2022-03-16,23:40:00
37974,106,734,2975,5,4,3,42925,125,18:55:00,2022-03-28,19:05:00
37975,137,970,1119,4,2,1,42927,145,10:50:00,2022-03-19,10:55:00
37976,82,1276,2195,7,3,15,42928,75,12:20:00,2022-03-01,12:30:00
37977,544,111,1266,1,2,7,42933,115,22:30:00,2022-03-01,22:35:00
37978,991,382,886,6,5,15,42934,185,20:15:00,2022-03-27,20:25:00
37979,21,919,2161,1,2,14,42936,90,10:35:00,2022-03-19,10:50:00
37980,878,1280,1164,6,2,10,42945,105,23:00:00,2022-03-31,23:10:00
37981,58,793,1131,5,4,5,42946,245,18:20:00,2022-03-04,18:30:00
37982,209,1086,3239,5,2,8,42948,140,09:30:00,2022-04-05,09:35:00
37983,963,522,3277,5,5,16,42950,135,19:25:00,2022-03-06,19:30:00
37984,74,939,3179,6,2,10,40079,175,22:45:00,2022-03-29,23:00:00
37985,93,409,2209,1,2,10,40083,55,08:35:00,2022-04-03,08:45:00
37986,652,842,39,1,2,12,40086,25,09:40:00,2022-04-03,09:45:00
37987,659,734,4102,7,2,1,40097,80,23:25:00,2022-03-08,23:30:00
37988,288,111,4034,4,4,11,40098,100,18:45:00,2022-03-31,19:00:00
37989,277,1066,156,5,4,5,41449,145,18:35:00,2022-03-07,18:50:00
37990,1004,829,3318,5,4,16,41462,145,18:55:00,2022-03-19,19:10:00
37991,446,842,2194,1,2,8,41470,115,11:00:00,2022-03-24,11:10:00
37992,670,134,1533,4,3,1,41473,130,11:55:00,2022-03-09,12:10:00
37993,332,1337,2018,4,2,2,41477,65,22:15:00,2022-03-26,22:20:00
37994,503,1319,487,3,3,6,41479,170,11:50:00,2022-03-13,11:55:00
37995,942,542,1957,5,2,5,41484,50,23:10:00,2022-03-12,23:15:00
37996,514,671,2517,4,2,6,41488,105,09:20:00,2022-04-03,09:30:00
37997,721,1311,3093,1,5,14,41499,95,21:30:00,2022-03-08,21:45:00
37998,320,412,2025,5,5,16,41518,225,21:35:00,2022-03-05,21:45:00
37999,141,751,2346,4,4,4,41519,190,18:25:00,2022-03-14,18:30:00
38000,791,1018,1299,4,4,16,41524,135,15:25:00,2022-03-19,15:35:00
38001,763,823,2245,1,5,8,41529,140,21:40:00,2022-03-03,21:45:00
38002,512,1219,2727,1,4,7,41538,110,17:10:00,2022-02-14,17:20:00
38003,965,760,4050,6,4,16,41539,135,16:10:00,2022-03-17,16:20:00
38004,498,384,3001,5,3,14,41541,165,11:55:00,2022-03-03,12:10:00
38005,805,809,2631,1,5,5,41542,105,20:10:00,2022-03-25,20:20:00
38006,715,751,1723,4,2,12,41545,14,08:15:00,2022-03-19,08:25:00
38007,169,1063,2778,5,5,11,41555,170,22:00:00,2022-03-04,22:10:00
38008,74,215,2683,1,5,2,41578,175,21:15:00,2022-03-10,21:25:00
38009,227,938,2487,6,4,1,41579,75,15:40:00,2022-03-21,15:55:00
38010,253,382,2554,3,5,16,41580,145,21:30:00,2022-03-03,21:35:00
38011,403,1232,4233,1,2,14,41581,95,22:30:00,2022-04-01,22:45:00
38012,320,1057,497,1,5,6,41589,100,21:15:00,2022-03-31,21:30:00
38013,640,1320,1543,3,5,6,41590,255,21:15:00,2022-02-18,21:20:00
38014,445,209,1172,7,5,14,41593,205,20:30:00,2022-03-30,20:45:00
38015,49,146,1161,5,5,14,41600,190,21:15:00,2022-03-29,21:20:00
38016,783,658,2730,6,2,16,41602,90,22:10:00,2022-03-13,22:15:00
38017,32,1159,3946,3,5,1,41603,170,19:55:00,2022-03-09,20:00:00
38018,402,751,3909,7,5,6,41609,270,20:50:00,2022-03-02,21:05:00
38019,918,473,3315,4,2,5,41610,115,22:15:00,2022-04-06,22:20:00
38020,536,1084,3842,6,5,9,41613,210,19:20:00,2022-03-08,19:25:00
38021,106,583,3863,3,2,3,42482,150,22:50:00,2022-03-27,23:00:00
38022,437,215,2683,7,4,2,42505,210,18:10:00,2022-03-23,18:15:00
38023,1043,918,1632,7,5,9,42510,90,21:55:00,2022-03-30,22:00:00
38024,878,1338,2215,4,4,8,42516,115,18:20:00,2022-04-05,18:30:00
38025,512,1211,1916,7,2,9,42525,115,23:15:00,2022-03-18,23:25:00
38026,462,564,1454,1,2,8,42528,95,23:00:00,2022-03-14,23:15:00
38027,258,432,976,7,2,7,42538,55,08:30:00,2022-03-26,08:45:00
38028,656,978,3537,5,2,10,42540,105,23:00:00,2022-02-13,23:15:00
38029,330,650,1213,7,2,16,42541,110,08:20:00,2022-03-19,08:35:00
38030,715,1100,2736,5,2,4,42543,80,23:30:00,2022-03-14,23:35:00
38031,287,1205,1371,5,5,15,42547,150,19:30:00,2022-04-04,19:45:00
38032,343,1213,2614,7,4,6,42561,120,17:45:00,2022-03-24,18:00:00
38033,469,919,1844,3,5,7,42567,230,19:25:00,2022-03-29,19:35:00
38034,501,993,363,3,4,7,42574,130,15:50:00,2022-02-13,15:55:00
38035,573,399,2928,3,5,3,42577,195,19:35:00,2022-04-04,19:50:00
38036,548,184,1498,5,4,5,42591,50,18:40:00,2022-03-21,18:55:00
38037,474,493,425,5,4,11,42597,115,16:25:00,2022-02-11,16:35:00
38038,663,235,63,4,2,4,42599,140,08:25:00,2022-03-07,08:40:00
38039,820,1069,3964,4,5,6,42609,75,20:50:00,2022-03-26,21:00:00
38040,876,360,2406,5,5,5,42615,205,19:45:00,2022-03-08,19:50:00
38041,376,772,918,3,2,7,42618,100,23:25:00,2022-03-02,23:30:00
38042,1045,793,415,1,5,3,42626,70,22:00:00,2022-03-07,22:05:00
38043,572,292,2009,3,3,10,42628,120,13:55:00,2022-04-01,14:10:00
38044,307,867,1215,7,2,7,42636,135,23:10:00,2022-03-31,23:15:00
38045,173,773,4276,7,2,13,42638,70,23:30:00,2022-03-25,23:45:00
38046,411,1171,2100,3,2,5,42651,75,09:30:00,2022-03-19,09:40:00
38047,111,842,2134,3,5,8,42672,190,20:55:00,2022-03-05,21:00:00
38048,1039,222,3375,6,4,13,42673,140,18:40:00,2022-03-04,18:50:00
38049,359,429,1659,4,4,4,42677,125,17:20:00,2022-04-03,17:30:00
38050,372,495,965,5,4,6,42678,125,17:25:00,2022-03-08,17:35:00
38051,1043,1052,3480,5,5,3,42693,110,20:35:00,2022-03-14,20:50:00
38052,253,487,1364,7,2,1,42697,70,23:50:00,2022-03-23,00:05:00
38053,807,847,2920,7,2,5,42702,135,23:50:00,2022-03-06,00:05:00
38054,213,829,3796,6,4,4,42714,210,18:25:00,2022-03-31,18:30:00
38055,926,829,1227,1,5,13,42717,85,21:35:00,2022-03-19,21:45:00
38056,811,358,2598,1,5,1,42728,180,20:10:00,2022-03-31,20:15:00
38057,918,890,2707,3,3,15,42734,135,11:35:00,2022-03-21,11:40:00
38058,757,1304,1718,1,4,8,42736,50,17:10:00,2022-02-13,17:15:00
38059,446,384,4246,6,5,5,42743,210,21:25:00,2022-04-04,21:35:00
38060,287,842,836,3,3,3,42746,105,12:25:00,2022-03-17,12:30:00
38061,963,473,1303,5,2,13,42750,90,23:15:00,2022-03-08,23:25:00
38062,1040,421,247,5,4,5,42752,130,19:00:00,2022-03-18,19:10:00
38063,1004,146,1576,5,5,12,42761,26,21:55:00,2022-03-29,22:10:00
38064,164,287,1417,5,4,10,42762,200,17:55:00,2022-03-10,18:05:00
38065,941,812,2157,7,5,16,42767,170,22:00:00,2022-04-01,22:05:00
38066,271,1309,2384,3,5,9,42784,225,19:20:00,2022-03-04,19:25:00
38067,792,226,4126,6,5,15,42789,125,21:50:00,2022-03-28,21:55:00
38068,411,1246,1604,4,2,5,42793,135,23:15:00,2022-03-27,23:25:00
38069,744,773,3820,7,2,2,42795,130,08:15:00,2022-04-05,08:25:00
38070,158,374,3797,5,5,9,42803,190,20:40:00,2022-03-10,20:55:00
38071,690,1280,3656,3,5,5,42808,270,21:10:00,2022-03-04,21:15:00
38072,589,512,3094,3,4,16,42810,85,15:45:00,2022-03-28,15:50:00
38073,277,1284,2717,6,5,5,42815,135,20:25:00,2022-02-11,20:30:00
38074,652,196,2331,7,2,4,42818,110,10:55:00,2022-02-11,11:10:00
38075,41,429,3642,3,5,15,42825,160,19:45:00,2022-03-24,20:00:00
38076,925,1263,1356,4,3,9,42827,170,11:25:00,2022-02-11,11:40:00
38077,168,41,2981,4,2,13,42828,125,22:10:00,2022-03-15,22:15:00
38078,277,715,2197,6,5,10,42845,220,19:30:00,2022-03-25,19:45:00
38079,101,123,2295,7,5,7,42850,130,21:15:00,2022-03-31,21:30:00
38080,22,814,4018,3,5,1,42851,120,19:30:00,2022-03-13,19:40:00
38081,763,83,2061,3,5,14,42866,235,19:55:00,2022-04-02,20:05:00
38082,928,839,3344,1,2,14,42870,95,22:50:00,2022-03-26,23:00:00
38083,177,473,4261,3,4,1,42883,80,15:20:00,2022-02-15,15:30:00
38084,982,222,1307,6,5,9,42888,235,21:40:00,2022-03-25,21:55:00
38085,74,473,4261,3,3,13,31178,130,12:20:00,2022-03-17,12:30:00
38086,400,701,1499,5,4,14,31184,160,18:30:00,2022-03-24,18:45:00
